Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
acacia,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
agdao,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
alambre,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
alejandra navarro,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
alfonso angliongto sr,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
angalan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
atan awe,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
baganihan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bago aplaya,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bago gallera,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bago oshiro,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
baguio,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
balengaeng,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
baliok,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bangkas heights,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bantol,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
baracatan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 1 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 10 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 11 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 12 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 13 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 14 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 15 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 16 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 17 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 18 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 19 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 2 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 20 b,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 21 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 22 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 23 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 24 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 25 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 26 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 27 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 28 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 29 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 3 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 30 c,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 31 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 32 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 33 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 34 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 35 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 36 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 37 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 38 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 39 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 4 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 40 d,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 5 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 6 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 7 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 8 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
barangay 9 a,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bato,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bayabas,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
biao escuela,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
biao guianga,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
biao joaquin,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
binugao,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bucana,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
buda,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
buhangin,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
bunawan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
cabantian,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
cadalian,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
calinan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
callawa,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
camansi,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
carmen,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
catalunan grande,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
catalunan pequeno,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
catigan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
cawayan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
centro,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
colosas,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
communal,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
crossing bayabas,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
dacudao,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
dalag,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
dalagdag,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
daliao,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
daliaon plantation,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
datu salumay,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
dominga,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
dumoy,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
eden,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
fatima,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
gatungan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
gov paciano bangoy,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
gov vicente duterte,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
gumalang,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
gumitan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
ilang,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
inayangan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
indangan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
kap tomas monteverde sr,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
kilate,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
lacson,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
lamanan,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
lampianao,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
langub,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
lapu lapu,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
leon garcia sr,,,,False,local_models_disabled,2de8a461-3769-4086-89c9-ab356d166348
